sp,pop,plant,flower,lll,llw,ull,ulw,ctl,ctw
guar,g,204,5,18.1605,8.1322,20.6813,6.2951,30.5313,8.8314
guar,g,204,6,16.5819,6.5846,19.7697,4.8281,29.9199,7.675
guar,g,204,7,16.4281,7.5296,19.2839,5.5157,27.8667,8.085
guar,g,205,1,11.749,6.7122,14.8423,4.6004,26.4305,7.6717
guar,g,205,2,13.6145,6.6902,17.822,5.9024,29.475,8.3733
guar,g,205,3,15.3201,6.3101,16.9981,6.2821,29.693,8.4476
guar,g,205,4,15.9319,8.5759,16.5162,4.7617,30.1186,8.8804
guar,g,205,5,14.3628,8.0154,17.4431,5.8433,29.8187,8.8494
guar,g,205,6,17.3733,6.423,16.7932,6.2407,30.2475,8.9976
guar,g,206,1,17.0586,8.8476,19.1217,5.4591,31.5254,8.8536
guar,g,206,2,16.6077,7.8129,19.2074,5.2932,32.2656,8.3281
guar,g,206,3,15.7675,6.5882,18.7211,5.511,30.5127,8.7014
guar,g,206,4,17.055,7.1099,19.5914,5.91,30.2002,8.4079
guar,g,206,5,16.5806,7.6387,19.3327,5.7717,30.047,8.9082
guar,g,206,6,16.5265,8.3026,19.6889,6.5103,32.1431,8.7641
guar,g,206,7,14.4952,7.0143,20.0417,5.8759,35.4549,8.7014
guar,g,206,8,16.038,8.0367,18.1034,4.5066,31.301,8.886
guar,g,207,1,15.4987,6.172,18.3464,5.3703,30.8601,8.3871
guar,g,207,2,16.539,6.6465,18.809,5.7882,31.0539,8.3794
guar,g,207,3,16.5835,6.3168,18.3366,5.4118,30.4378,8.8996
guar,g,208,1,15.8647,7.5629,18.1157,5.4419,30.1199,8.4231
guar,g,208,2,16.5026,7.1273,18.7169,4.7424,29.9613,8.2974
guar,g,208,3,17.7807,6.6083,19.3468,4.9115,29.9719,8.102
guar,g,208,4,15.1032,7.6933,18.4097,6.147,30.1066,8.8503
guar,g,208,5,16.9891,7.0288,19.3611,5.6519,30.6046,9.0698
guar,g,208,6,15.1094,6.8434,18.3461,6.1174,29.9552,8.3034
guar,g,209,1,14.805,5.0952,14.9966,3.8053,33.116,7.6624
guar,g,209,2,16.3432,5.3339,18.1488,5.8238,30.7074,8.1376
guar,g,209,3,18.6035,5.7382,18.0341,5.2563,31.021,7.7402
guar,g,209,4,18.1779,5.8453,19.1129,5.4857,30.7764,7.7186
guar,g,209,5,19.3389,6.3815,19.5059,5.4587,30.1867,8.0148
guar,g,209,6,17.3982,5.1614,20.1712,5.4276,31.2472,7.6731
guar,g,209,7,18.919,5.6818,20.0089,5.7507,31.4579,7.8413
guar,g,210,1,18.6931,6.5014,20.7187,5.8981,32.413,8.6104
guar,g,210,2,16.8362,5.6974,19.9817,5.289,31.3127,7.8247
guar,g,210,3,18.5408,5.8696,19.6157,5.211,31.3443,7.967
guar,g,210,4,18.6187,5.6923,19.8532,4.9913,30.1197,8.1146
guar,g,210,5,18.3899,5.6923,19.8055,5.6818,29.9675,7.6805
guar,g,210,6,18.7428,5.5903,20.6566,5.6632,32.393,8.089
guar,g,210,7,18.3828,5.4307,19.8691,6.1738,31.5675,8.1617
guar,g,211,1,15.1112,6.5254,17.6062,4.611,28.4427,8.3742
guar,g,211,2,13.9837,6.1165,17.3628,4.7956,28.343,8.855
guar,g,211,3,15.3328,7.2248,17.9352,4.7094,27.523,8.3734
guar,g,211,4,14.8968,6.6733,18.4053,5.1444,27.5403,8.5694
guar,g,211,5,13.682,7.3696,17.9434,4.7621,28.2038,9.0878
guar,g,211,6,16.3895,6.9005,18.0024,5.0249,27.7396,8.7343
guar,g,212,1,17.6372,6.9795,18.5927,5.1573,32.0363,8.1176
guar,g,212,2,16.944,6.4785,14.1277,4.3759,31.9986,8.8464
guar,g,212,3,16.4592,6.8046,19.7509,5.3834,31.8943,8.8487
guar,g,212,4,17.4069,7.2509,20.3836,5.3671,31.9767,9.0849
guar,g,212,5,18.2321,7.296,19.9107,5.7193,32.1306,9.1972
guar,g,212,6,17.5965,6.9967,19.9117,4.679,32.4499,9.1349
guar,g,213,1,15.9746,8.6528,18.6452,5.5768,34.625,8.9234
guar,g,213,2,15.9134,8.6435,19.0542,5.6744,31.4726,8.4912
guar,g,213,3,17.8596,9.2578,21.434,6.0304,32.2396,9.9466
guar,g,213,4,15.7635,7.679,17.2891,5.4076,31.5632,9.4032
guar,g,213,5,17.9358,7.556,21.105,5.7366,31.3847,10.0829
guar,g,213,6,16.7101,11.6873,21.1272,5.6414,32.0234,8.9263
guar,g,213,7,16.1776,8.5656,17.7175,4.8914,31.2487,8.8013
guar,g,214,1,15.355,8.0593,18.3386,5.3835,33.3569,8.9608
guar,g,214,2,17.2756,8.2747,19.5031,5.6243,30.7763,9.5605
guar,g,214,3,17.6623,8.6559,20.0621,5.258,30.7685,9.4442
guar,g,214,4,17.5084,7.9968,19.3964,5.8763,28.3529,9.2304
guar,g,214,5,17.0404,6.2463,20.0259,5.4417,28.6879,9.4125
guar,g,215,1,15.8178,10.629,15.7721,4.7611,30.8855,9.3066
guar,g,215,2,14.5481,8.5134,18.7136,4.8957,31.3643,9.1063
guar,g,215,3,17.127,9.1562,18.8904,4.9697,31.1759,9.4246
guar,g,215,4,18.1037,8.3007,20.1399,6.3726,29.579,9.7978
guar,g,215,5,18.1636,10.45,20.4424,5.7898,30.2728,9.8303
guar,g,215,6,16.5794,7.0822,20.6455,5.4947,30.8737,9.2034
guar,g,215,7,17.5636,8.0359,19.7913,6.0346,30.3278,9.5916
guar,g,216,1,15.3811,8.1902,19.7776,5.5915,30.6049,9.4264
guar,g,216,2,14.3405,6.93,18.9782,5.7379,29.9511,9.4067
guar,g,216,3,17.2598,8.3057,19.6624,5.9808,30.6566,9.7304
guar,g,216,4,16.5068,8.429,19.3384,5.3995,30.2701,9.6345
guar,g,217,1,15.8099,9.4262,15.1094,4.3448,30.0823,9.5476
guar,g,217,2,15.6732,6.5366,17.4457,5.7771,30.166,8.7512
guar,g,217,3,16.0299,6.7831,18.0099,5.768,31.8617,9.232
guar,g,217,4,14.5897,8.4244,16.2604,5.4048,30.6945,9.0825
guar,g,217,5,15.398,6.7754,16.7905,5.4661,29.3124,9.2025
guar,g,217,6,14.8424,7.1493,16.095,4.5599,32.9084,8.8831
guar,g,217,7,15.9471,8.0899,15.8988,4.1186,30.4579,8.9277
guar,g,218,1,15.4523,7.6164,17.1704,5.6134,38.2138,8.9051
guar,g,218,2,15.3178,7.4985,19.3124,5.306,36.5701,9.2137
guar,g,219,1,15.5333,8.3733,17.6718,5.3931,30.6709,9.0137
guar,g,219,2,18.3691,7.5126,18.4173,3.6061,29.6881,9.2374
guar,g,219,3,15.515,7.2789,20.2061,4.4661,29.8831,9.0149
guar,g,219,4,17.8748,7.3363,17.3351,4.7814,30.4383,9.6748
guar,g,219,5,17.5069,9.2909,17.4035,5.3945,29.078,9.1026
guar,g,219,6,14.0929,10.249,16.8879,4.4202,28.9808,8.806
guar,g,219,7,17.7294,6.442,19.1818,5.2719,30.8277,9.4566
guar,g,220,1,16.0011,11.4303,17.1934,4.9441,29.5546,8.5566
guar,g,220,2,15.7277,6.4384,17.551,5.5791,28.3052,8.9635
guar,g,220,3,15.0249,10.3661,18.9166,5.1839,30.2815,9.1727
guar,g,220,4,16.5519,6.6659,17.725,5.975,29.9871,9.2168
guar,g,220,5,16.9442,6.712,19.9608,5.691,31.3865,9.7965
guar,g,221,1,16.016,9.487,18.0272,5.7417,29.6362,9.1252
guar,g,221,2,15.5714,11.0586,17.6146,4.7187,30.458,9.0731
guar,g,221,3,15.5224,8.5224,19.682,5.8776,30.9766,9.0328
guar,g,221,4,15.8314,7.3995,13.5731,5.1935,30.0344,9.5348
guar,g,221,5,16.0239,8.3893,17.8054,4.8303,36.048,9.3954
guar,g,221,6,16.6043,8.9939,17.6828,5.7698,31.7622,9.4264
guar,g,222,1,16.2107,7.6883,18.4381,4.6265,30.1438,9.2373
guar,g,222,2,13.4579,7.3972,15.7112,4.7633,29.4234,9.0985
guar,g,223,1,15.8532,8.9367,19.3077,4.8244,30.727,9.9117
guar,g,223,2,16.3288,7.0989,17.7623,5.8153,30.2746,9.4546
guar,g,223,3,16.6754,11.052,18.6709,5.4916,28.2792,8.9449
guar,g,224,1,15.6432,6.8129,17.5706,5.4737,27.317,8.3242
guar,g,224,2,16.758,8.4219,18.2385,6.2622,28.7734,8.5917
guar,g,224,3,16.0655,8.2256,18.9533,5.5653,27.8536,8.7201
guar,g,224,4,17.2644,8.5467,20.2325,6.1424,31.6665,10.3386
guar,g,224,5,15.3346,7.8434,17.9777,6.1417,27.7605,9.2511
guar,g,225,1,16.4892,8.287,19.4803,5.1497,29.4784,8.9162
guar,g,225,2,16.7772,7.613,20.867,5.8047,30.5466,9.3577
guar,g,225,3,17.3118,8.0025,19.1609,5.7341,29.2925,8.7324
guar,g,225,4,16.3888,10.0077,17.5746,4.1141,29.8865,9.1403
guar,g,225,5,17.639,6.9075,19.7816,5.7203,30.1164,9.5158
guar,g,225,6,17.3606,8.6294,20.2586,6.1459,30.6832,7.9845
guar,g,226,1,19.1379,9.3768,20.9758,5.4634,30.5172,9.3578
guar,g,226,2,17.2067,6.2445,19.7144,5.8603,29.8579,9.6433
guar,g,226,3,17.8496,9.4131,19.5675,5.5174,30.5204,9.4094
guar,g,226,4,18.047,6.8042,19.6974,5.4696,30.1383,9.6786
guar,g,227,1,18.5834,10.0856,18.3085,5.6724,33.1815,8.808
guar,g,227,2,17.6441,8.1887,18.59,5.8109,31.5775,9.1719
guar,g,227,3,16.0296,7.5722,19.165,5.6697,29.1812,9.3178
guar,g,228,1,15.0728,6.9278,19.2031,5.3633,28.9794,8.6174
guar,g,228,2,15.6905,8.0577,18.2813,5.2175,28.6898,8.55
guar,g,228,3,16.3427,10.4355,18.3253,5.2122,28.4336,8.8758
guar,g,228,4,16.3364,7.9125,16.9701,5.3999,31.8599,9.2586
guar,g,228,5,14.8191,8.1342,19.0838,4.8657,30.3638,9.3626
guar,g,228,6,16.3545,7.8825,19.0663,5.9568,29.8015,9.0727
guar,g,229,1,16.2428,7.3993,19.0963,6.0011,30.4381,8.8963
guar,g,229,2,17.7394,7.5455,18.8294,6.4087,35.4152,8.7844
guar,g,229,3,16.2832,8.6559,19.4531,6.43,30.3158,8.3671
guar,g,229,4,16.0899,6.5813,18.3584,5.9054,29.2648,8.7781
guar,g,230,1,14.5006,7.2368,17.4561,5.456,29.5826,7.5479
guar,g,230,2,15.8315,8.5525,18.2309,6.0845,29.8527,8.0573
guar,g,230,3,16.5519,6.6219,18.7638,5.3476,29.6421,7.7397
guar,g,230,4,15.9961,7.2919,18.182,5.748,29.7816,8.7474
guar,g,230,5,15.9163,7.658,18.2405,5.1606,30.3528,8.656
guar,g,230,6,14.9029,8.1596,17.8081,5.1957,30.0293,7.5349
guar,g,231,1,16.6443,8.1376,18.7299,5.998,30.2857,7.9578
guar,g,231,2,16.6742,6.0746,19.268,5.5756,30.4949,8.4768
guar,g,231,3,15.5455,6.2871,18.8379,5.5589,30.1462,8.7835
guar,g,231,4,15.5221,8.1429,18.7615,4.6971,29.0806,8.3782
guar,g,231,5,17.04,7.8904,17.9329,5.2064,29.2807,8.6862
guar,g,232,1,16.2239,7.72,18.4069,5.7258,29.8405,9.3611
guar,g,232,2,15.8228,7.1299,18.6758,5.482,29.2262,9.3887
guar,g,232,3,16.4953,8.0194,18.8755,5.6146,27.8585,9.2132
ioda,h,233,1,5.7752,3.3481,4.944,2.4657,18.6159,3.5135
ioda,h,233,2,4.9759,3.6468,5.7934,2.468,18.9462,3.3327
ioda,h,233,3,5.2673,4.07,5.1764,2.4534,18.0621,3.27
ioda,h,233,4,4.3697,2.4859,5.8646,2.7124,20.6197,3.4372
ioda,h,233,5,4.5766,3.1002,5.6335,2.3841,19.6816,3.4893
ioda,h,233,6,5.4543,4.3357,5.576,2.7249,18.4663,3.202
ioda,h,233,7,5.0812,3.3105,5.6834,2.6018,18.8925,3.4174
ioda,h,233,8,5.8681,3.4834,5.0871,2.0883,18.5021,3.3174
ioda,h,234,1,4.1202,3.7104,5.2274,2.5034,21.7876,3.4506
ioda,h,234,2,5.4194,4.2047,5.3402,2.0692,18.5133,3.164
ioda,h,234,3,5.4377,4.7007,6.0797,2.2573,22.066,3.3871
ioda,h,234,4,4.8584,3.8885,5.6076,2.0684,19.7823,3.2251
ioda,h,234,5,5.1822,4.4984,5.0321,2.4684,20.3072,3.054
ioda,h,234,6,4.066,3.8744,5.0432,2.2854,20.0773,3.4315
ioda,h,234,7,5.3096,4.1817,6.1997,2.3398,20.9955,3.3087
ioda,h,234,8,5.105,5.0513,5.4664,2.6346,21.752,3.5567
ioda,h,234,9,3.7937,3.7767,5.3781,2.247,20.9929,3.286
ioda,h,234,10,4.9366,3.1027,5.601,2.3662,20.5888,3.6767
ioda,h,235,1,5.1768,5.813,6.1383,3.0689,20.1293,4.211
ioda,h,235,2,2.9574,3.6955,5.2437,1.9564,20.5044,4.073
ioda,h,235,3,5.1186,4.8843,5.1637,2.7795,22.0806,4.0497
ioda,h,235,4,4.5006,3.3387,5.0363,1.9892,18.6633,3.9182
ioda,h,235,5,4.2013,3.6097,5.359,2.4801,19.8279,3.7843
ioda,h,235,6,4.1039,3.1915,5.1619,2.2129,20.653,3.8001
ioda,h,235,7,3.9197,2.5713,4.9208,1.5035,17.372,3.647
ioda,h,235,8,4.2101,4.2644,5.1936,2.4346,18.0941,3.5931
ioda,h,235,9,3.8795,3.3919,4.4208,2.2542,17.0049,3.297
ioda,h,236,1,4.06,4.2477,5.2186,2.2922,21.5543,3.6322
ioda,h,236,2,4.898,3.3952,4.5467,2.0954,20.8572,3.5507
ioda,h,236,3,4.0565,4.2448,5.0588,2.1569,20.622,3.6458
ioda,h,236,4,3.9688,3.2821,5.0588,2.4844,21.5928,3.6124
ioda,h,236,5,4.3973,4.1924,4.3555,2.286,19.1945,3.8185
ioda,h,236,6,3.472,3.249,4.3278,1.9267,18.7243,3.0865
ioda,h,236,7,3.328,3.0931,4.6681,2.0916,20.6967,3.3519
ioda,h,236,8,3.2057,3.5091,5.4275,1.5846,20.3562,2.9922
ioda,h,236,9,2.5597,3.1058,5.4217,2.0329,23.5815,3.4969
ioda,h,236,10,3.7053,3.6195,5.8909,2.2608,22.093,3.7342
ioda,h,237,1,4.8231,4.3223,5.6119,2.3912,24.7933,3.5203
ioda,h,237,2,4.6197,3.9056,4.7922,2.1998,23.4917,3.4605
ioda,h,237,3,4.4557,3.9885,5.9223,2.5614,24.1469,3.672
ioda,h,237,4,4.5813,4.3728,4.7922,2.2849,20.3986,3.451
ioda,h,237,5,3.9777,3.0085,5.5952,2.3158,22.1863,3.3282
ioda,h,237,6,5.4826,4.029,5.5489,2.1769,23.2394,3.0493
ioda,h,237,7,3.4575,2.7556,5.6833,2.5148,24.0777,3.3912
ioda,h,237,8,3.8161,4.5582,5.2773,2.0057,18.2411,3.0532
ioda,h,237,9,4.3076,3.7877,4.7378,2.2621,13.9951,2.9319
ioda,h,238,1,5.6107,3.5801,6.1783,2.2451,20.5392,3.6136
ioda,h,238,2,4.4919,3.711,6.394,2.1871,20.957,3.588
ioda,h,238,3,4.3678,4.0733,6.4776,2.0794,21.8343,3.291
ioda,h,238,4,4.7861,2.8601,6.6519,1.8627,19.8724,3.4541
ioda,h,238,5,4.8962,3.3178,4.6737,1.474,19.0506,3.0748
ioda,h,239,1,4.4205,4.4825,5.3201,2.7669,21.1932,3.4383
ioda,h,239,2,4.8622,5.4295,5.5356,2.755,24.6019,3.5891
ioda,h,239,3,5.4297,5.4143,5.2825,2.8093,20.3412,3.3089
ioda,h,239,4,4.8877,5.5816,5.9383,2.6842,22.1629,3.2557
ioda,h,239,5,5.2458,4.6126,5.8408,2.7899,22.688,3.7616
ioda,h,239,6,4.4618,3.648,5.4705,2.7669,22.2066,3.667
ioda,h,239,7,4.9081,5.411,5.5238,2.7675,21.4962,3.5818
ioda,h,239,8,5.2976,4.7177,5.7913,2.6855,21.6819,3.5891
ioda,h,239,9,5.2217,5.8238,6.3723,2.9747,22.1515,3.5363
ioda,h,239,10,4.7602,4.0281,5.957,2.8666,21.5931,3.5441
ioda,h,240,1,3.5805,3.781,5.818,2.5404,19.7336,3.8824
ioda,h,240,2,4.2487,3.1509,5.3122,2.5404,17.3877,3.4725
ioda,h,240,3,4.2634,4.0773,6.0914,2.3741,20.8782,3.6772
ioda,h,240,4,4.7118,3.4915,5.6104,2.8093,20.5589,3.1445
ioda,h,240,5,3.1626,3.3694,5.5385,2.5584,18.2687,3.6461
ioda,h,240,6,4.8009,3.9559,5.2279,2.5054,17.3168,3.3934
ioda,h,240,7,3.9406,4.2912,4.8115,2.0167,16.5173,3.1257
ioda,h,240,8,4.176,4.4902,5.7971,2.7318,18.4058,3.8863
ioda,h,240,9,3.4629,4.4501,5.8971,2.2725,16.4969,3.4185
ioda,h,240,10,5.3463,5.2385,6.814,2.6287,18.3222,3.9349
ioda,h,241,1,5.3219,4.1458,6.3381,2.5504,19.9116,3.7878
ioda,h,241,2,4.8622,3.4853,6.5564,2.5832,20.6044,3.6983
ioda,h,241,3,4.1173,4.2473,6.6082,2.4723,19.4096,3.9756
ioda,h,241,4,4.7583,5.5403,6.8139,2.6475,19.5586,3.8047
ioda,h,241,5,4.0701,3.4214,5.9959,2.437,21.7267,3.4156
ioda,h,241,6,5.5294,5.3113,6.3746,2.5651,19.6779,3.82
ioda,h,241,7,5.3191,4.7884,6.2799,2.2738,19.2877,3.5203
ioda,h,241,8,5.2642,5.4192,6.7138,2.227,19.9577,3.4907
ioda,h,241,9,6.1534,6.1368,6.9165,2.8415,20.7194,3.8158
ioda,h,241,10,6.3495,3.6006,6.1339,2.9983,18.3001,3.5828
ioda,h,242,1,5.193,5.6326,5.3803,3.0241,17.776,4.0527
ioda,h,242,2,5.5073,5.4411,5.9646,3.2554,18.622,4.1315
ioda,h,242,3,4.7107,4.8192,5.2987,2.9361,18.7619,3.9519
ioda,h,242,4,6.2079,5.3418,6.0112,2.6603,18.0672,3.8344
ioda,h,242,5,4.3414,5.2117,5.5309,2.8624,18.4592,3.769
ioda,h,242,6,4.7731,4.619,6.1223,3.1573,19.4528,4.1234
ioda,h,242,7,5.3803,5.9856,6.2494,3.1504,19.4111,4.0047
ioda,h,242,8,5.5437,5.9399,6.5274,2.9275,19.649,3.9446
ioda,h,242,9,4.0934,4.6487,5.2686,2.4027,17.8282,3.8427
ioda,h,242,10,4.3709,5.4049,5.6443,2.494,16.8,3.928
ioda,h,243,1,5.0325,4.0346,5.6186,3.0505,18.4216,3.6074
ioda,h,243,2,5.135,5.122,5.2774,2.71,18.7343,3.7135
ioda,h,243,3,5.0292,4.9896,4.6098,2.7058,18.6724,3.6769
ioda,h,243,4,5.6783,4.4947,4.6702,3.214,19.4943,3.7165
ioda,h,243,5,4.9432,3.7389,4.8073,2.8782,19.0703,4.0875
ioda,h,243,6,5.3991,4.025,5.9858,2.865,19.1334,3.9531
ioda,h,243,7,5.1208,4.4765,5.307,2.7038,20.1944,3.8251
ioda,h,243,8,4.6158,3.6691,4.9914,2.9213,18.4213,3.7755
ioda,h,243,9,5.0658,4.8973,5.3438,2.5957,17.9681,3.4479
ioda,h,244,1,5.3782,4.8414,5.598,2.3503,20.7444,3.1862
ioda,h,244,2,3.9041,4.2322,5.9943,1.8826,22.5511,3.397
ioda,h,244,3,4.3247,5.5891,5.9941,2.654,22.4855,3.2621
ioda,h,244,4,5.116,3.9284,5.7497,2.0595,22.4637,3.0775
ioda,h,244,5,4.0962,4.7254,5.2985,2.0004,20.0545,3.2283
ioda,h,244,6,4.7456,4.4911,5.9561,2.0023,19.942,3.2563
ioda,h,244,7,4.8709,4.5436,6.2504,2.2653,22.6385,3.6467
ioda,h,244,8,3.7556,4.1965,5.3187,2.4231,22.6017,3.2929
ioda,h,244,9,3.4332,4.1184,5.7258,2.1099,21.3962,3.0408
ioda,h,244,10,3.1914,3.8211,5.6479,2.0129,21.4911,3.35
ioda,h,245,1,5.4922,5.6082,5.8805,2.721,18.9541,3.9287
ioda,h,245,2,4.3957,5.2486,5.9471,2.2565,19.5601,3.6588
ioda,h,245,3,5.216,3.5719,6.3789,2.664,19.1638,3.7769
ioda,h,245,4,4.9484,4.3939,5.9747,2.201,17.9358,3.6159
ioda,h,245,5,5.3221,5.6675,6.0783,2.3678,19.1125,3.9187
ioda,h,245,6,5.3752,5.5846,6.2438,2.3824,18.7083,3.8397
ioda,h,245,7,6.3093,5.4976,6.5384,2.6441,19.1743,3.9917
ioda,h,245,8,4.9871,4.5942,6.0196,2.2978,17.8259,3.92
ioda,h,245,9,5.6328,3.9244,5.7904,2.4126,17.2527,3.5662
ioda,h,245,10,5.6351,3.8299,5.7904,2.47,19.0186,3.4735
ioda,h,246,1,5.181,4.5513,6.3534,2.9702,21.6411,4.0225
ioda,h,246,2,4.6167,4.6019,5.0079,2.229,17.8284,3.6293
ioda,h,246,3,4.7976,4.6159,5.6396,2.2434,20.5143,3.7011
ioda,h,246,4,4.3526,4.079,4.6987,2.3372,19.3882,3.2891
ioda,h,246,5,5.7552,4.925,5.432,2.7486,21.5725,3.9642
ioda,h,246,6,4.2939,3.8305,4.9759,2.1962,16.6985,3.1068
ioda,h,246,7,3.5289,3.887,5.8052,2.1999,19.0299,3.3714
ioda,h,246,8,4.9024,4.5262,5.0484,2.0534,18.6055,3.1098
ioda,h,247,1,4.4179,4.2442,4.4249,2.1875,22.5351,3.286
ioda,h,247,2,5.4127,4.1424,5.2295,2.4804,23.6316,3.605
ioda,h,247,3,4.648,3.9987,5.1379,2.4606,22.7643,3.3396
ioda,h,247,4,4.89,4.7674,4.2139,2.2516,17.2083,3.2356
ioda,h,247,5,4.4728,4.7197,4.9072,2.4989,22.6358,3.5157
ioda,h,247,6,4.8782,4.7259,4.4619,2.2882,19.6241,3.2711
ioda,h,247,7,4.4276,4.8399,4.7397,2.296,20.1001,3.6483
ioda,h,247,8,4.1942,4.7092,4.7313,2.1581,19.8844,3.4352
ioda,h,247,9,5.978,5.7734,5.5242,2.7222,20.5639,3.2356
ioda,h,247,10,5.3234,3.6756,4.087,2.3729,19.7027,3.5085
ioda,h,248,1,5.662,4.7141,6.622,2.5259,19.6336,3.7856
ioda,h,248,2,5.9529,4.5955,6.5165,2.6939,22.1585,3.7963
ioda,h,248,3,4.7008,3.7519,6.4582,2.4623,21.0159,3.7276
ioda,h,248,4,6.0069,4.405,6.0695,2.4642,21.1687,3.8703
ioda,h,248,5,5.1057,3.665,6.8141,2.8033,19.5819,3.7276
ioda,h,248,6,5.5777,5.2514,7.1594,2.5218,19.0106,3.8618
ioda,h,248,7,4.8454,3.9024,7.2095,2.8405,19.457,3.3721
ioda,h,248,8,4.4288,3.1636,4.2568,2.1551,14.7147,2.8216
ioda,h,249,1,5.4907,4.6985,6.3301,3.0692,22.5576,4.0201
ioda,h,249,2,5.9288,5.6978,6.1971,2.4459,22.6815,3.9473
ioda,h,249,3,4.976,4.6772,6.6727,3.0195,23.7957,4.0577
ioda,h,249,4,3.9561,4.7464,5.6279,2.6215,21.0678,3.615
ioda,h,249,5,5.0277,5.0797,6.4239,2.8856,22.6822,3.8197
ioda,h,249,6,4.334,3.9039,5.4443,2.5034,21.2599,3.3313
ioda,h,249,7,3.937,4.4088,6.8159,2.8392,22.9347,3.6714
ioda,h,249,8,5.6814,5.0974,6.8779,2.8517,22.8308,3.5081
ioda,h,250,1,5.0394,4.4794,4.3865,2.0923,17.006,3.1164
ioda,h,250,2,5.5384,4.7271,6.3026,2.379,20.066,3.4445
ioda,h,250,3,4.8378,4.1505,4.7483,1.9475,15.6409,2.9722
ioda,h,250,4,4.595,4.2344,4.7666,1.7055,17.4651,3.216
ioda,h,250,5,3.9715,4.2863,5.9536,2.4962,18.281,3.4931
ioda,h,250,6,4.4973,3.6332,4.1462,2.1284,17.0149,3.0256
ioda,h,250,7,5.9076,5.0344,6.4472,2.4085,18.4594,3.1041
ioda,h,250,8,4.774,4.4252,5.7167,2.1896,17.1622,3.1871
ioda,h,250,9,5.6154,4.9759,5.9958,2.6232,18.0748,3.3566
ioda,h,250,10,5.3671,5.3394,6.8284,2.4654,19.6255,3.7768
ioda,h,251,1,3.5587,3.3429,4.5633,2.2405,20.3727,2.7999
ioda,h,251,2,4.494,2.7753,5.1428,1.9185,19.3684,2.8154
ioda,h,251,3,4.0033,4.5596,5.0886,1.8519,20.3292,2.7071
ioda,h,251,4,4.698,3.2935,5.4548,2.2112,21.6107,3.0931
ioda,h,251,5,3.7541,3.8927,5.4689,1.9663,19.4772,2.9539
ioda,h,251,6,4.505,3.6209,4.7262,1.9558,17.2249,2.7552
ioda,h,251,7,5.2728,3.9074,5.2902,2.2303,21.4339,2.9964
ioda,h,251,8,4.1556,3.8424,4.943,2.0918,20.3843,2.7022
ioda,h,251,9,5.1655,4.2307,5.5864,2.0528,23.468,3.0598
ioda,h,251,10,4.3064,3.1894,5.6834,1.9558,20.6963,3.0962
ioda,h,252,1,5.6291,5.448,5.5728,2.4295,19.8259,3.6863
ioda,h,252,2,5.4203,5.1238,5.3904,2.4908,20.3886,3.5796
ioda,h,252,3,6.0752,4.7069,4.7362,2.503,19.2634,3.5888
ioda,h,252,4,5.134,5.5685,5.6047,2.1679,19.8231,3.7829
ioda,h,252,5,5.2052,4.6231,5.9511,2.447,21.6473,3.8761
ioda,h,252,6,5.28,4.74,5.4639,2.6052,20.0408,3.7278
ioda,h,252,7,5.238,5.4206,5.8618,2.1223,19.9734,3.7699
ioda,h,252,8,4.7119,5.2123,5.5371,2.3838,19.3421,3.7786
ioda,h,252,9,5.0847,4.1772,5.7782,2.4908,20.5901,3.7688
ioda,h,252,10,5.6101,5.1054,5.9504,2.5997,19.9066,3.5825
ioda,h,253,1,4.4367,4.1403,6.2141,2.3179,22.1096,3.6508
ioda,h,253,2,5.1337,5.0871,5.957,1.8426,21.4186,3.4903
ioda,h,253,3,5.4435,5.8963,6.2767,2.2345,22.4544,3.5958
ioda,h,253,4,4.4582,4.2922,6.0736,2.1189,21.0947,3.3052
ioda,h,253,5,5.6286,4.2865,6.3096,2.5352,21.6873,3.7027
ioda,h,253,6,4.4416,4.6716,6.6601,2.2788,22.8298,3.4582
ioda,h,253,7,4.2349,3.8511,6.4475,2.4681,22.4905,3.6008
ioda,h,253,8,4.8584,4.7984,6.1435,2.3419,20.9402,3.5418
ioda,h,253,9,4.7396,4.1088,5.9052,1.8405,20.2279,3.2804
ioda,h,253,10,4.9041,5.1197,5.6393,1.7526,18.2422,2.9977
ioda,h,254,1,5.9984,8.1036,6.5651,2.6979,19.9371,3.4019
ioda,h,254,2,5.267,8.7634,6.727,2.6689,18.6425,3.1982
ioda,h,254,3,6.3768,9.201,6.9813,2.5662,21.3582,3.8614
ioda,h,254,4,6.4059,9.0158,7.1233,2.7871,20.0266,3.5198
ioda,h,254,5,5.3674,8.617,6.8733,2.5319,20.5831,3.3755
ioda,h,254,6,5.346,8.1096,5.8053,2.6689,18.616,3.465
ioda,h,254,7,5.743,9.0594,5.9858,2.5943,18.2922,3.2888
ioda,h,254,8,4.4504,8.5162,7.01,2.239,19.2378,3.53
ioda,h,255,1,5.2163,5.0992,7.0384,2.5841,20.7288,3.5232
ioda,h,255,2,4.207,5.0954,5.9049,2.1816,17.4881,3.1909
ioda,h,255,3,4.3972,4.0918,6.7989,1.9782,20.0541,3.258
ioda,h,255,4,5.1534,4.3394,6.4149,2.1286,18.0796,3.1608
ioda,h,255,5,5.0627,5.2607,6.1508,2.181,21.542,3.3635
ioda,h,255,6,5.0785,4.6952,6.6796,2.3015,18.5558,3.2475
ioda,h,255,7,3.6391,4.139,6.4428,1.8963,17.5953,3.2118
